,MVARIETY,FVARIETY,X.1,X,CROSS,DATE,FEMALE,MALE,F_POL,M_POL,CUBICLE,FUZZ,GERM,SEED,CROSSING.SERIES,AVGGERMF,SUMSEEDF,AVGGERMM,SUMSEEDM,AVGGERMX,SUMSEEDX,XN,FEFF,MEFF,XEFF,SUMGCA,SUM_SURVIVE,SUM_LINE1NO,SUM_LINE2NO,SUM_INCNO,SUM_ASSIGNNO,FFP,FMP,FSYPCT,FSCPCT,FCYPCT,FSWPCT,FPOPPCT,FFIBPCT,MFP,MMP,MSYPCT,MSCPCT,MCYPCT,MSWPCT,MPOPPCT,MFIBPCT,XSYPCT,XSCPCT,XCYPCT,XSWPCT,XPOPPCT,FRUST,FMOS,FLS,FSMUT,MRUST,MMOS,MLS,MSMUT,FBru1,MBru1,FLS1,MLS1
3938,1999233,2009840,7599,7599,XL18-023,253,HO09-840,L99-233,7,4,7,12.43,35,870.1,2018,22.23255814,22273.94,NA,364973.432,39,3876.68,7,0.00046067,0.000519451,0,0.000980121,NA,NA,NA,NA,NA,LCP81-010,04-P5,89.16626234,103.3531818,86.5919602,79.9369111,107.7350837,93.83015207,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,90.98659875,101.2473896,90.06374008,87.11551903,102.9723639,MS,R,R,MR,R,R,R,S,-,-,,+
3939,1999233,1993746,3492,3492,XL07-143,274,HOCP93-746,L99-233,7,3,2,6.606,26,343.51,2007,NA,22257.642,NA,364973.432,49,1000.15,2,0.001594896,0.000519451,0,0.002114347,249,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,NA,NA,NA,NA,NA,,,,,R,R,R,S,NA,-,NA,+
3940,1999233,20099401,8833,8833,XL22-025,259,HO09-9401,L99-233,8,4,14,5.65,57,644.1,2022,NA,12005.04,NA,364973.432,NA,3343.16,12,0,0.000519451,0,0.000519451,NA,NA,NA,NA,NA,US03-013,HOCP02-620,118.6820213,87.95554149,133.9588954,101.3303009,132.0384341,107.1137535,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,105.7444782,93.54856946,113.7472077,97.81221392,115.1240391,R,,,R,R,R,R,S,Not tested,-,,+
3941,1999233,2004425,2974,2974,XL06-026,256,L04-425,L99-233,3,5,25,1.998,57,228,2006,67.61538462,8640.8,NA,364973.432,119,2341,3,0.000279408,0.000519451,0,0.000798858,NA,NA,NA,NA,NA,L94-432,LCP85-384,126.4119797,94.22652076,132.5228042,119.4854523,110.4283139,77.17717004,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,109.6094574,96.68405909,113.0291621,106.8897896,104.318979,,,,,R,R,R,S,NA,-,NA,+
3942,1999233,2005457,7431,7431,XL17-083,272,L05-457,L99-233,7,4,21,12.61,27,680.94,2017,38.2578125,139369.79,NA,364973.432,60.08571429,33379.05,35,0.000447666,0.000519451,0.000271469,0.000967117,964,11,3,2,1,L97-128,LCP87-492,123.5861123,89.04453413,138.2634036,100.7665195,134.4589665,109.6665874,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,108.1965237,94.09306578,115.8994618,97.53032325,116.3343053,MR,,,R,R,R,R,S,-,-,,+
3943,1999233,20119406,7435,7435,XL17-087,272,HO11-9406,L99-233,7,4,22,8.04,53,852.24,2017,31.64285714,8100.64,NA,364973.432,72,3943.84,3,0.000891663,0.000519451,0.000891663,0.001411113,613,9,5,1,1,L99-226,06P7,108.3630016,103.6532186,103.5690551,101.0296175,101.1594556,NA,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,100.5849684,101.397408,98.55228753,97.66187223,99.68454978,,,,,R,R,R,S,NA,-,NA,+
3944,1999233,2005460,2981,2981,XL06-033,258,L05-460,L99-233,6,3,27,3.588,0,0,2006,34.85714286,4537.06,NA,364973.432,12.33333333,454.84,3,0,0.000519451,0,0.000519451,NA,NA,NA,NA,NA,HOCP92-624,L91-255,122.9982921,102.0349014,120.0080757,93.32460575,127.68847,87.63852556,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,107.9026136,100.5882494,106.7717978,93.80936635,112.949057,,,,,R,R,R,S,NA,-,NA,+
3945,1999233,2014273,8090,8090,XL20-034,295,L14-273,L99-233,7,3,28,4.24,24,203.52,2020,18.71428571,5597.06,NA,364973.432,24,203.52,1,0,0.000519451,NA,0.000519451,NA,NA,NA,NA,NA,L99-233,HOCP96-540,113.1767371,100.1721508,111.8966005,94.99480799,116.1804247,105.9557669,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,102.9918361,99.65687413,102.7160602,94.64446747,107.1950343,R,R,S,S,R,R,R,S,NA,-,NA,+
3946,1999233,2005457,8203,8203,XL21-100,263,L05-457,L99-233,8,4,11,9.07,3,54.42,2021,38.2578125,139369.79,NA,364973.432,60.08571429,33379.05,35,0.000447666,0.000519451,0.000271469,0.000967117,NA,NA,NA,NA,NA,L97-128,LCP87-492,123.5861123,89.04453413,138.2634036,100.7665195,134.4589665,109.6665874,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,108.1965237,94.09306578,115.8994618,97.53032325,116.3343053,MR,,,R,R,R,R,S,-,-,,+
3947,1999233,1992648,5091,5091,XL10-578,284,HOCP92-648,L99-233,8,3,3,2.05,96,394,2010,93.05940594,91168.272,NA,364973.432,77,4190.63,6,0.000513347,0.000519451,0.001485884,0.001032798,212,20,5,3,0,NA,NA,NA,NA,NA,NA,NA,NA,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,NA,NA,NA,NA,NA,,,,,R,R,R,S,NA,-,NA,+
3948,1999233,2010138,5805,5805,XL12-020,251,L10-138,L99-233,8,3,5,2.61,10,52.2,2012,23.33333333,791.16,NA,364973.432,10,52.2,1,0.001785714,0.000519451,NA,0.002305165,NA,NA,NA,NA,NA,HOCP92-624,L99-233,111.8259263,89.17827006,125.1824722,115.938502,106.2316983,97.54361691,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,102.3164307,94.15993375,109.3589961,105.1163145,102.2206712,,,,,R,R,R,S,NA,-,NA,+
3949,1999233,1992624,7994,7994,XL19-149,294,HOCP92-624,L99-233,NA,NA,12,4.26,26,221.52,2019,NA,374884.422,NA,364973.432,133.8709677,61337.11,31,0.000606224,0.000519451,0.000992433,0.001125675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,NA,NA,NA,NA,NA,S,R,MR,MR,R,R,R,S,-,-,,+
3950,1999233,2003396,2806,2806,XL05-099,276,L03-396,L99-233,6,3,31,7.24,29,420,2005,28.21428571,4883,NA,364973.432,29,420,1,0,0.000519451,0,0.000519451,159,12,4,1,0,HOCP92-624,L96-045,96.49267227,97.61801144,99.4458606,98.67080818,98.42300758,102.8370987,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,94.64980371,98.37980443,96.49069027,96.48246757,98.31632579,,,,,R,R,R,S,NA,-,NA,+
3951,1999233,1994428,3094,3094,XL06-146,268,L94-428,L99-233,5,3,25,11.815,4,95,2006,25.453125,36380.978,NA,364973.432,4.2,434,5,0.000305437,0.000519451,NA,0.000824887,NA,NA,NA,NA,NA,LCP81-010,LCP82-089,106.5996157,103.7312273,101.7723842,137.1606874,74.46732522,95.4900251,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,99.70327541,101.4364124,97.65395208,115.7274072,86.33848461,,,,,R,R,R,S,NA,-,NA,+
3952,1999233,2001299,2025,2025,XL03-134,272,L01-299,L99-233,7,3,32,6,11,122,2003,NA,42318.278,NA,364973.432,27.16666667,1529.26,6,0.000575871,0.000519451,0,0.001095322,NA,NA,NA,NA,NA,L93-365,LCP85-384,100,100,100,100,100,100,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,96.40346758,99.57079872,96.76775998,97.14706348,99.104822,R,R,MR,S,R,R,R,S,+,-,,+
3953,1999233,2005457,6895,6895,XL15-289,282,L05-457,L99-233,7,4,26,3.17,47,298,2015,38.2578125,139369.79,NA,364973.432,60.08571429,33379.05,35,0.000447666,0.000519451,0.000271469,0.000967117,189,2,0,0,0,L97-128,LCP87-492,123.5861123,89.04453413,138.2634036,100.7665195,134.4589665,109.6665874,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,108.1965237,94.09306578,115.8994618,97.53032325,116.3343053,MR,,,R,R,R,R,S,-,-,,+
3954,1999233,1965357,2450,2450,XL04-146,271,CP65-357,L99-233,6,3,8,9,49,881,2004,79.80645161,34482.5,NA,364973.432,34.5,1148.64,2,0.00154012,0.000519451,0,0.002059571,684,18,10,2,0,CP52-068,CP53-017,72.97009798,95.45326129,75.75510732,119.3987369,62.38041832,105.5004559,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,82.88851657,97.29742936,84.64531364,106.8464319,80.29503116,,,,,R,R,R,S,NA,-,NA,+
3955,1999233,1996561,7733,7733,XL18-157,284,HOCP96-561,L99-233,6,4,6,6.49,81,1051.38,2018,48.94308943,53111.656,NA,364973.432,89.75,5800.2,8,0.000553403,0.000519451,0.001632653,0.001072854,NA,NA,NA,NA,NA,LCP85-384,CP88-729,116.7511853,102.2359324,112.9522344,115.5105293,95.72259982,103.4950456,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,104.7790602,100.6887649,103.2438772,104.9023282,96.96612191,S,R,,R,R,R,R,S,-,-,,+
3956,1999233,2009123,8851,8851,XL22-179,276,L09-123,L99-233,8,4,8,8.63,6,103.56,2022,NA,37012.28,NA,364973.432,NA,8669.62,15,0.000260824,0.000519451,0,0.000780275,NA,NA,NA,NA,NA,L99-233,HOCP85-845,100.5016839,82.25546858,124.1659682,132.206726,91.53219753,94.41537852,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,96.65430953,90.698533,108.8507441,113.2504265,94.87092076,MR,,,R,R,R,R,S,-,-,,+
3957,1999233,2009123,6353,6353,XL14-039,262,L09-123,L99-233,8,3,21,7.13,65,926.9,2014,NA,37012.28,NA,364973.432,NA,8669.62,15,0.000260824,0.000519451,0,0.000780275,NA,NA,NA,NA,NA,L99-233,HOCP85-845,100.5016839,82.25546858,124.1659682,132.206726,91.53219753,94.41537852,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,96.65430953,90.698533,108.8507441,113.2504265,94.87092076,MR,,,R,R,R,R,S,-,-,,+
3958,1999233,2004407,3261,3261,XL06-313,282,L04-407,L99-233,7,3,26,7.093,97,1376,2006,105.5,3004,NA,364973.432,97,1376,1,0,0.000519451,0,0.000519451,629,16,3,1,0,HOCP94-806,HOCP85-845,109.6159006,97.83177192,109.6350429,103.0387292,105.8912337,106.78478,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,101.2114179,98.48668468,101.5852814,98.66642809,102.0504388,,,,,R,R,R,S,NA,-,NA,+
3959,1999233,2009123,8043,8043,XL19-198,308,L09-123,L99-233,NA,NA,6,6.73,5,67.3,2019,NA,37012.28,NA,364973.432,NA,8669.62,15,0.000260824,0.000519451,0,0.000780275,NA,NA,NA,NA,NA,L99-233,HOCP85-845,100.5016839,82.25546858,124.1659682,132.206726,91.53219753,94.41537852,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,96.65430953,90.698533,108.8507441,113.2504265,94.87092076,MR,,,R,R,R,R,S,-,-,,+
3960,1999233,2000930,2412,2412,XL04-108,268,HOCP00-930,L99-233,6,3,8,9.8,63,1235,2004,57.75438596,50136.7,NA,364973.432,96,3100,2,0.000913984,0.000519451,0.002325581,0.001433434,834,85,32,21,3,CP89-831,LCP85-384,123.623919,96.65699349,127.7879697,118.5987148,107.1302751,89.37550535,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,108.2154271,97.89929546,110.6617448,106.4464209,102.6699595,,,,,R,R,R,S,NA,-,NA,+
3961,1999233,2005457,8125,8125,XL21-022,253,L05-457,L99-233,8,4,10,6.3,4,50.4,2021,38.2578125,139369.79,NA,364973.432,60.08571429,33379.05,35,0.000447666,0.000519451,0.000271469,0.000967117,NA,NA,NA,NA,NA,L97-128,LCP87-492,123.5861123,89.04453413,138.2634036,100.7665195,134.4589665,109.6665874,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,108.1965237,94.09306578,115.8994618,97.53032325,116.3343053,MR,,,R,R,R,R,S,-,-,,+
3962,1999233,2009123,5242,5242,XL11-068,255,L09-123,L99-233,8,3,17,7.75,22,341,2011,NA,37012.28,NA,364973.432,NA,8669.62,15,0.000260824,0.000519451,0,0.000780275,137,3,2,2,0,L99-233,HOCP85-845,100.5016839,82.25546858,124.1659682,132.206726,91.53219753,94.41537852,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,96.65430953,90.698533,108.8507441,113.2504265,94.87092076,MR,,,R,R,R,R,S,-,-,,+
3963,1999233,2009123,8849,8849,XL22-052,262,L09-123,L99-233,8,4,23,5.07,NA,203,2022,NA,37012.28,NA,364973.432,NA,8669.62,15,0.000260824,0.000519451,0,0.000780275,NA,NA,NA,NA,NA,L99-233,HOCP85-845,100.5016839,82.25546858,124.1659682,132.206726,91.53219753,94.41537852,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,96.65430953,90.698533,108.8507441,113.2504265,94.87092076,MR,,,R,R,R,R,S,-,-,,+
3964,1999233,1989846,2955,2955,XL06-007,254,HOCP89-846,L99-233,6,4,20,7.602,54,821,2006,43.375,45204.33,NA,364973.432,33.25,1521.49,4,0.001179593,0.000519451,0,0.001699044,223,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,NA,NA,NA,NA,NA,,,,,R,R,R,S,NA,-,NA,+
3965,1999233,2001312,1590,1590,XL02-211,266,L01-312,L99-233,7,3,51,1.619,10,32.38,2002,9.2,333.794,NA,364973.432,8.5,94.148,2,NA,0.000519451,NA,NA,NA,NA,NA,NA,NA,HOCP93-746,LCP85-384,117.3573558,90.21911085,129.4729663,116.8964485,111.3142524,NA,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,105.0821455,94.68035414,111.5042431,105.5952877,104.7619482,,,,,R,R,R,S,NA,-,NA,+
3966,1999233,1981010,2729,2729,XL05-021,262,LCP81-010,L99-233,6,3,10,12.115,84,2035,2005,NA,371562.37,NA,364973.432,NA,34457.764,19,0.000335411,0.000519451,0,0.000854862,2545,83,6,3,0,NA,NA,NA,NA,NA,NA,NA,NA,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,NA,NA,NA,NA,NA,MS,R,R,MR,R,R,R,S,-,-,,+
3967,1999233,1992624,2718,2718,XL05-010,259,HOCP92-624,L99-233,7,3,15,11.134,129,2873,2005,NA,374884.422,NA,364973.432,133.8709677,61337.11,31,0.000606224,0.000519451,0.000992433,0.001125675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,NA,NA,NA,NA,NA,S,R,MR,MR,R,R,R,S,-,-,,+
3968,1999233,1992624,2710,2710,XL05-002,256,HOCP92-624,L99-233,7,3,13,4.883,85,830,2005,NA,374884.422,NA,364973.432,133.8709677,61337.11,31,0.000606224,0.000519451,0.000992433,0.001125675,1060,45,9,4,1,NA,NA,NA,NA,NA,NA,NA,NA,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,NA,NA,NA,NA,NA,S,R,MR,MR,R,R,R,S,-,-,,+
3969,1999233,2000950,5893,5893,XL12-108,258,HOCP00-950,L99-233,8,3,25,3.48,12,83.52,2012,NA,76114.006,NA,364973.432,25.9,2486.53,10,0.000404968,0.000519451,0,0.000924418,NA,NA,NA,NA,NA,HOCP93-750,HOCP92-676,90.57354054,113.0403677,80.19593526,99.93781023,79.42921141,91.434373,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,91.69023784,106.0909826,86.86572761,97.11596859,88.8194277,MR,R,S,R,R,R,R,S,-,-,,+
3970,1999233,1992624,7680,7680,XL18-104,271,HOCP92-624,L99-233,7,4,11,9.23,56,1033.76,2018,NA,374884.422,NA,364973.432,133.8709677,61337.11,31,0.000606224,0.000519451,0.000992433,0.001125675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,NA,NA,NA,NA,NA,S,R,MR,MR,R,R,R,S,-,-,,+
3971,1999233,1994432,3200,3200,XL06-252,277,L94-432,L99-233,6,3,9,6.476,220,2849,2006,108.0277778,43977.46,NA,364973.432,220,2849,1,0.000697134,0.000519451,0,0.001216585,1222,51,9,2,0,NA,NA,NA,NA,NA,NA,NA,NA,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,NA,NA,NA,NA,NA,,,,,R,R,R,S,NA,-,NA,+
3972,1999233,2003704,3164,3164,XL06-216,275,HOCP03-704,L99-233,7,3,14,11.737,0,0,2006,0.333333333,32,NA,364973.432,0,0,1,NA,0.000519451,NA,NA,NA,NA,NA,NA,NA,HOCP95-908,HOCP95-947,117.0025754,96.39776304,120.0551774,100.2027382,121.1480933,100.2711058,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,104.9047553,97.76968024,106.7953487,97.24843257,109.6788687,,,,,R,R,R,S,NA,-,NA,+
3973,1999233,1996561,8255,8255,XL21-152,270,HOCP96-561,L99-233,6,4,32,5.76,10,115.2,2021,48.94308943,53111.656,NA,364973.432,89.75,5800.2,8,0.000553403,0.000519451,0.001632653,0.001072854,NA,NA,NA,NA,NA,LCP85-384,CP88-729,116.7511853,102.2359324,112.9522344,115.5105293,95.72259982,103.4950456,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,104.7790602,100.6887649,103.2438772,104.9023282,96.96612191,S,R,,R,R,R,R,S,-,-,,+
3974,1999233,2001040,7475,7475,XL17-127,282,US01-040,L99-233,7,4,14,5.9,122,1439.6,2017,31.925,15384.008,NA,364973.432,62.5,1474.6,2,0,0.000519451,0,0.000519451,1198,5,0,0,0,HOCP93-775,US93-016,104.1937621,75.24875434,137.1292183,118.5694816,113.8448033,116.0618312,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,98.50034861,87.19517589,115.3323691,106.4318043,106.0272237,MR,R,,MR,R,R,R,S,-,-,,+
3975,1999233,1997128,2711,2711,XL05-003,256,L97-128,L99-233,7,3,13,6.422,71,912,2005,NA,88233.572,NA,364973.432,38.19444444,15724.036,36,0.00060763,0.000519451,0.000279681,0.00112708,NA,NA,NA,NA,NA,LCP81-010,LCP85-384,97.33242339,100.4837029,97.36338275,116.2914104,81.86989935,99.10090029,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,95.06967927,99.81265019,95.44945135,105.2927687,90.03977167,MS,R,R,S,R,R,R,S,NA,-,NA,+
3976,1999233,1981010,3402,3402,XL07-052,264,LCP81-010,L99-233,5,4,24,13.67,128,3499.52,2007,NA,371562.37,NA,364973.432,NA,34457.764,19,0.000335411,0.000519451,0,0.000854862,2371,26,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,NA,NA,NA,NA,NA,MS,R,R,MR,R,R,R,S,-,-,,+
3977,1999233,2004408,3381,3381,XL07-031,262,L04-408,L99-233,7,7,6,5.477,9,98.59,2007,151.7142857,10675.96,NA,364973.432,88,1352.59,2,0.000797766,0.000519451,0.002129925,0.001317217,NA,NA,NA,NA,NA,LCP86-454,LCP85-384,113.0235339,98.71735107,113.6216936,91.51911338,122.9474855,84.57907253,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,102.9152345,98.92947425,103.5786068,92.90662017,110.5785648,,,,,R,R,R,S,NA,-,NA,+
3978,1999233,2004425,3165,3165,XL06-217,275,L04-425,L99-233,6,3,14,3.786,189,1431,2006,67.61538462,8640.8,NA,364973.432,119,2341,3,0.000279408,0.000519451,0,0.000798858,276,10,3,1,0,L94-432,LCP85-384,126.4119797,94.22652076,132.5228042,119.4854523,110.4283139,77.17717004,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,109.6094574,96.68405909,113.0291621,106.8897896,104.318979,,,,,R,R,R,S,NA,-,NA,+
3979,1999233,2014272,6631,6631,XL15-025,257,L14-272,L99-233,8,4,12,4.93,50,493,2015,16.83333333,1085,NA,364973.432,50,493,1,0,0.000519451,0,0.000519451,203,4,1,0,0,HOCP92-648,L01-299,71.78377468,71.36778987,108.7405194,133.1275689,79.56633407,99.0078478,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,82.29535492,85.25469365,101.1380197,113.7108479,88.88798903,,,,,R,R,R,S,NA,-,NA,+
3980,1999233,1996561,4449,4449,XL09-569,287,HOCP96-561,L99-233,7,3,17,5.31,157,1667,2009,48.94308943,53111.656,NA,364973.432,89.75,5800.2,8,0.000553403,0.000519451,0.001632653,0.001072854,NA,NA,NA,NA,NA,LCP85-384,CP88-729,116.7511853,102.2359324,112.9522344,115.5105293,95.72259982,103.4950456,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,104.7790602,100.6887649,103.2438772,104.9023282,96.96612191,S,R,,R,R,R,R,S,-,-,,+
3981,1999233,1997128,2982,2982,XL06-034,258,L97-128,L99-233,7,3,27,3.093,0,0,2006,NA,88233.572,NA,364973.432,38.19444444,15724.036,36,0.00060763,0.000519451,0.000279681,0.00112708,NA,NA,NA,NA,NA,LCP81-010,LCP85-384,97.33242339,100.4837029,97.36338275,116.2914104,81.86989935,99.10090029,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,95.06967927,99.81265019,95.44945135,105.2927687,90.03977167,MS,R,R,S,R,R,R,S,NA,-,NA,+
3982,1999233,1997128,1591,1591,XL02-212,266,L97-128,L99-233,7,3,51,5.028,40,402.24,2002,NA,88233.572,NA,364973.432,38.19444444,15724.036,36,0.00060763,0.000519451,0.000279681,0.00112708,NA,NA,NA,NA,NA,LCP81-010,LCP85-384,97.33242339,100.4837029,97.36338275,116.2914104,81.86989935,99.10090029,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,95.06967927,99.81265019,95.44945135,105.2927687,90.03977167,MS,R,R,S,R,R,R,S,NA,-,NA,+
3983,1999233,2000950,8836,8836,XL22-174,276,HOCP00-950,L99-233,8,4,8,2,47,188,2022,NA,76114.006,NA,364973.432,25.9,2486.53,10,0.000404968,0.000519451,0,0.000924418,NA,NA,NA,NA,NA,HOCP93-750,HOCP92-676,90.57354054,113.0403677,80.19593526,99.93781023,79.42921141,91.434373,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,91.69023784,106.0909826,86.86572761,97.11596859,88.8194277,MR,R,S,R,R,R,R,S,-,-,,+
3984,1999233,2005457,7035,7035,XL16-020,256,L05-457,L99-233,8,4,8,12.09,89,2152,2016,38.2578125,139369.79,NA,364973.432,60.08571429,33379.05,35,0.000447666,0.000519451,0.000271469,0.000967117,937,6,4,2,0,L97-128,LCP87-492,123.5861123,89.04453413,138.2634036,100.7665195,134.4589665,109.6665874,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,108.1965237,94.09306578,115.8994618,97.53032325,116.3343053,MR,,,R,R,R,R,S,-,-,,+
3985,1999233,1995988,2023,2023,XL03-132,272,HO95-988,L99-233,7,3,32,10,31,593,2003,25.04255319,56635.556,NA,364973.432,32,4462.16,7,0.000723369,0.000519451,0.000377358,0.001242819,274,0,0,0,0,CP86-941,US89-012,97.53136871,99.08578724,97.83512752,111.5225419,85.78930489,89.66800469,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,95.16915193,99.11369234,95.68532374,102.9083344,91.99947444,S,R,R,MS,R,R,R,S,-,-,,+
3986,1999233,2004838,3892,3892,XL09-012,246,HOCP04-838,L99-233,7,3,5,3.68,154,1133,2009,46.26785714,73954.12,NA,364973.432,80.42857143,8910.6,7,0.000812942,0.000519451,0,0.001332393,107,0,0,0,0,HOCP85-845,LCP85-384,91.66341528,101.148667,90.5207475,98.89754201,90.25209452,102.8256798,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,92.23517522,100.1451322,92.02813372,96.59583449,94.23086926,R,R,MS,MR,R,R,R,S,-,-,,+
3987,1999233,1981010,1206,1206,XL01-189,NA,LCP81-010,L99-233,NA,NA,NA,8.2,183,3001,2001,NA,371562.37,NA,364973.432,NA,34457.764,19,0.000335411,0.000519451,0,0.000854862,898,28,12,3,0,NA,NA,NA,NA,NA,NA,NA,NA,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,NA,NA,NA,NA,NA,MS,R,R,MR,R,R,R,S,-,-,,+
3988,1999233,2001315,5320,5320,XL11-146,259,L01-315,L99-233,6,3,32,6.55,77,1009,2011,36.3559322,25436.064,NA,364973.432,56.66666667,1691.64,3,0.000225403,0.000519451,0,0.000744853,754,0,0,0,0,HOCP93-746,LCP85-384,113.7074986,84.09025303,132.2916473,102.2843924,128.0755124,NA,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,103.2572169,91.61592523,112.9135836,98.28925968,113.1425782,MS,R,,R,R,R,R,S,-,-,,+
3989,1999233,2006038,4384,4384,XL09-504,280,L06-038,L99-233,8,3,3,2.33,0,0,2009,5.096153846,2804.58,NA,364973.432,0,0,1,0,0.000519451,NA,0.000519451,NA,NA,NA,NA,NA,HOCP92-624,L99-233,110.2697668,88.46800861,125.254004,113.6583197,103.7726813,92.66284726,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,101.538351,93.80480302,109.394762,103.9762233,100.9911626,S,R,,R,R,R,R,S,-,-,,+
